id,date,primary_type,arrest
12008414,2020-03-14T03:00:00Z,BATTERY,FALSE
12008415,2020-03-14T01:57:00Z,WEAPONS VIOLATION,TRUE
12008416,2020-03-13T05:01:00Z,OFFENSE INVOLVING CHILDREN,FALSE
12008417,2020-03-14T01:13:00Z,WEAPONS VIOLATION,TRUE
12008418,2020-03-13T06:40:00Z,CRIMINAL DAMAGE,FALSE
12008419,2020-03-14T03:00:00Z,NARCOTICS,TRUE
12008420,2020-03-14T02:40:00Z,THEFT,FALSE
12008421,2020-03-13T18:00:00Z,BURGLARY,FALSE
12008422,2020-03-14T02:00:00Z,ROBBERY,FALSE
12008423,2020-03-14T03:18:00Z,MOTOR VEHICLE THEFT,FALSE
12008425,2020-03-13T21:13:00Z,CRIMINAL DAMAGE,FALSE
12008426,2020-03-14T00:31:00Z,BATTERY,FALSE
12008427,2020-03-13T23:21:00Z,ASSAULT,TRUE
12008428,2020-03-14T00:56:00Z,MOTOR VEHICLE THEFT,FALSE
12008429,2020-03-14T01:30:00Z,THEFT,TRUE
12008431,2020-03-13T21:37:00Z,BATTERY,FALSE
12008435,2020-03-14T01:55:00Z,ROBBERY,FALSE
12008436,2020-03-14T02:45:00Z,THEFT,FALSE
12008437,2020-03-14T02:53:00Z,OTHER OFFENSE,TRUE
12008440,2020-03-14T02:15:00Z,CRIMINAL TRESPASS,TRUE
12008441,2020-03-14T00:10:00Z,ROBBERY,FALSE
12008442,2020-03-13T22:10:00Z,BATTERY,FALSE
12008444,2020-03-14T01:25:00Z,THEFT,TRUE
12008445,2020-03-13T22:58:00Z,PUBLIC PEACE VIOLATION,TRUE
12008448,2020-03-14T01:16:00Z,BATTERY,TRUE
12008449,2020-03-14T03:02:00Z,NARCOTICS,TRUE
12008450,2020-03-14T03:15:00Z,ASSAULT,FALSE
12008451,2020-03-14T02:36:00Z,THEFT,TRUE
12008452,2020-03-14T04:15:00Z,NARCOTICS,TRUE
12008453,2020-03-14T01:15:00Z,ROBBERY,FALSE
12008454,2020-03-14T03:45:00Z,OTHER OFFENSE,TRUE
12008455,2020-03-14T02:12:00Z,NARCOTICS,TRUE
12008457,2020-03-14T00:55:00Z,ROBBERY,TRUE
12008458,2020-03-14T01:00:00Z,BATTERY,TRUE
12008462,2020-03-13T20:30:00Z,THEFT,FALSE
12008463,2020-03-14T02:20:00Z,BATTERY,FALSE
12008464,2020-03-14T04:25:00Z,DECEPTIVE PRACTICE,FALSE
12008465,2020-03-14T02:00:00Z,NARCOTICS,TRUE
12008466,2020-03-14T04:45:00Z,NARCOTICS,TRUE
12008467,2020-03-14T03:40:00Z,BATTERY,FALSE
12008469,2020-03-13T22:00:00Z,ROBBERY,FALSE
12008470,2020-03-14T01:00:00Z,BATTERY,FALSE
12008473,2020-03-14T04:40:00Z,WEAPONS VIOLATION,TRUE
12008475,2020-03-14T02:00:00Z,ROBBERY,FALSE
12008476,2020-03-14T03:55:00Z,WEAPONS VIOLATION,TRUE
12008478,2020-03-14T00:58:00Z,OTHER OFFENSE,TRUE
12008479,2020-03-14T02:40:00Z,BATTERY,FALSE
12008480,2020-03-13T18:30:00Z,THEFT,TRUE
12008481,2020-03-14T03:03:00Z,DECEPTIVE PRACTICE,FALSE
12008482,2020-03-14T04:16:00Z,ASSAULT,FALSE
12008483,2020-03-14T04:40:00Z,WEAPONS VIOLATION,TRUE
12008484,2020-03-14T04:19:00Z,MOTOR VEHICLE THEFT,FALSE
12008486,2020-03-14T03:30:00Z,BATTERY,FALSE
12008490,2020-03-14T01:30:00Z,ROBBERY,FALSE
12008492,2020-03-14T04:00:00Z,BATTERY,TRUE
12008493,2020-03-14T03:00:00Z,THEFT,FALSE
12008496,2020-03-13T16:00:00Z,BATTERY,FALSE
12008503,2020-03-14T00:35:00Z,BURGLARY,FALSE
12008507,2020-03-13T23:22:00Z,OTHER OFFENSE,FALSE
12008509,2020-03-14T04:40:00Z,WEAPONS VIOLATION,FALSE
12008511,2020-03-14T01:30:00Z,CRIMINAL DAMAGE,TRUE
12008515,2020-03-14T03:00:00Z,BATTERY,FALSE
12008518,2020-03-13T06:20:00Z,CRIMINAL TRESPASS,FALSE
12008521,2020-03-14T04:30:00Z,BATTERY,FALSE
12008522,2020-03-13T15:05:00Z,THEFT,FALSE
12008539,2020-03-14T04:20:00Z,WEAPONS VIOLATION,TRUE
12008544,2020-03-14T02:13:00Z,ROBBERY,TRUE
12008545,2020-03-13T20:00:00Z,INTIMIDATION,FALSE
12008547,2020-03-14T03:40:00Z,BATTERY,FALSE
12008548,2020-03-13T20:08:00Z,CRIMINAL DAMAGE,FALSE
12008550,2020-03-13T23:07:00Z,OTHER OFFENSE,FALSE
12008552,2020-03-14T00:01:00Z,MOTOR VEHICLE THEFT,FALSE
12008555,2020-03-14T04:55:00Z,THEFT,FALSE
12008556,2020-03-14T02:45:00Z,CRIMINAL DAMAGE,FALSE
12008570,2020-03-13T10:15:00Z,BATTERY,FALSE
12008571,2020-03-14T03:35:00Z,BATTERY,FALSE
12008572,2020-03-14T03:45:00Z,CRIMINAL DAMAGE,FALSE
12008573,2020-03-14T03:20:00Z,BATTERY,FALSE
12008592,2020-03-13T23:25:00Z,ASSAULT,FALSE
12008602,2020-03-13T07:57:00Z,BATTERY,FALSE
12008608,2020-03-13T23:30:00Z,CRIMINAL DAMAGE,FALSE
12008617,2020-03-14T04:32:00Z,BATTERY,FALSE
12008619,2020-03-14T03:00:00Z,OTHER OFFENSE,FALSE
12008624,2020-03-14T04:37:00Z,BATTERY,FALSE
12008625,2020-03-14T01:30:00Z,MOTOR VEHICLE THEFT,FALSE
12008632,2020-03-14T03:30:00Z,BATTERY,FALSE
12008646,2020-03-13T19:00:00Z,THEFT,FALSE
12008657,2020-03-13T17:00:00Z,OTHER OFFENSE,FALSE
12008668,2020-03-14T01:00:00Z,THEFT,FALSE
12008671,2020-03-14T04:00:00Z,BATTERY,FALSE
12008679,2020-03-14T00:00:00Z,DECEPTIVE PRACTICE,FALSE
12008680,2020-03-13T13:00:00Z,DECEPTIVE PRACTICE,FALSE
12008687,2020-03-13T08:30:00Z,THEFT,FALSE
12008696,2020-03-13T17:35:00Z,THEFT,FALSE
12008711,2020-03-14T02:00:00Z,CRIMINAL DAMAGE,FALSE
12008722,2020-03-14T04:40:00Z,DECEPTIVE PRACTICE,FALSE
12008728,2020-03-13T16:43:00Z,OTHER OFFENSE,FALSE
12008749,2020-03-13T20:00:00Z,BATTERY,FALSE
12008761,2020-03-13T19:20:00Z,THEFT,FALSE
12008764,2020-03-13T19:00:00Z,DECEPTIVE PRACTICE,FALSE
12008778,2020-03-13T17:56:00Z,ROBBERY,FALSE
12008780,2020-03-14T03:00:00Z,DECEPTIVE PRACTICE,FALSE
12008784,2020-03-14T03:00:00Z,THEFT,FALSE
12008797,2020-03-13T23:30:00Z,THEFT,FALSE
12008798,2020-03-13T13:30:00Z,BURGLARY,FALSE
12008808,2020-03-13T22:30:00Z,THEFT,FALSE
12008812,2020-03-13T14:00:00Z,THEFT,FALSE
12008813,2020-03-14T03:00:00Z,ROBBERY,FALSE
12008815,2020-03-14T01:00:00Z,THEFT,FALSE
12008823,2020-03-13T21:00:00Z,CRIMINAL DAMAGE,FALSE
12008832,2020-03-14T01:50:00Z,OTHER OFFENSE,FALSE
12008833,2020-03-13T23:21:00Z,OTHER OFFENSE,FALSE
12008834,2020-03-13T20:30:00Z,CRIMINAL DAMAGE,FALSE
12008838,2020-03-13T22:00:00Z,BURGLARY,FALSE
12008840,2020-03-13T14:20:00Z,ASSAULT,FALSE
12008857,2020-03-13T19:30:00Z,OTHER OFFENSE,FALSE
12008860,2020-03-13T16:00:00Z,BURGLARY,FALSE
12008861,2020-03-14T02:35:00Z,BATTERY,FALSE
12008863,2020-03-14T02:30:00Z,THEFT,FALSE
12008875,2020-03-13T23:00:00Z,CRIMINAL DAMAGE,FALSE
12008877,2020-03-13T20:00:00Z,THEFT,FALSE
12008903,2020-03-14T03:30:00Z,THEFT,FALSE
12008905,2020-03-14T00:13:00Z,THEFT,FALSE
12008906,2020-03-14T01:36:00Z,BATTERY,FALSE
12008907,2020-03-13T23:57:00Z,MOTOR VEHICLE THEFT,FALSE
12008909,2020-03-14T01:45:00Z,BATTERY,FALSE
12008910,2020-03-13T20:00:00Z,MOTOR VEHICLE THEFT,FALSE
12008912,2020-03-14T01:48:00Z,BATTERY,FALSE
12008913,2020-03-14T01:33:00Z,ASSAULT,FALSE
12008915,2020-03-13T21:00:00Z,THEFT,FALSE
12008916,2020-03-13T20:00:00Z,DECEPTIVE PRACTICE,FALSE
12008917,2020-03-14T03:20:00Z,BATTERY,FALSE
12008953,2020-03-13T17:15:00Z,CRIMINAL DAMAGE,FALSE
12008958,2020-03-13T23:00:00Z,THEFT,FALSE
12008962,2020-03-14T00:00:00Z,CRIMINAL DAMAGE,FALSE
12008969,2020-03-13T21:30:00Z,BATTERY,FALSE
12008977,2020-03-13T18:49:00Z,DECEPTIVE PRACTICE,FALSE
12008984,2020-03-14T03:00:00Z,MOTOR VEHICLE THEFT,FALSE
12008986,2020-03-14T00:00:00Z,THEFT,FALSE
12009018,2020-03-13T05:00:00Z,THEFT,FALSE
12009022,2020-03-14T04:30:00Z,THEFT,FALSE
12009024,2020-03-14T04:00:00Z,SEX OFFENSE,FALSE
12009031,2020-03-13T19:00:00Z,ASSAULT,FALSE
12009056,2020-03-13T20:50:00Z,THEFT,FALSE
12009074,2020-03-13T21:30:00Z,CRIMINAL DAMAGE,FALSE
12009076,2020-03-13T21:00:00Z,CRIMINAL DAMAGE,FALSE
12009133,2020-03-14T04:30:00Z,BATTERY,FALSE
12009147,2020-03-13T18:30:00Z,THEFT,FALSE
12009167,2020-03-13T23:00:00Z,THEFT,FALSE
12009183,2020-03-13T17:00:00Z,THEFT,FALSE
12009202,2020-03-13T12:15:00Z,THEFT,FALSE
12009206,2020-03-13T16:00:00Z,THEFT,FALSE
12009207,2020-03-13T22:30:00Z,CRIMINAL DAMAGE,FALSE
12009221,2020-03-14T03:17:00Z,BURGLARY,FALSE
12009233,2020-03-13T13:00:00Z,OTHER OFFENSE,FALSE
12009252,2020-03-14T01:37:00Z,OTHER OFFENSE,FALSE
12009367,2020-03-13T22:15:00Z,OTHER OFFENSE,FALSE
12009551,2020-03-14T03:54:00Z,BATTERY,FALSE
12009574,2020-03-13T19:00:00Z,BATTERY,FALSE
12009591,2020-03-13T08:00:00Z,THEFT,FALSE
12009609,2020-03-13T17:00:00Z,ASSAULT,FALSE
12009617,2020-03-14T04:00:00Z,BATTERY,FALSE
12009643,2020-03-13T13:00:00Z,THEFT,FALSE
12009681,2020-03-13T19:00:00Z,THEFT,FALSE
12009743,2020-03-14T01:10:00Z,DECEPTIVE PRACTICE,FALSE
12009768,2020-03-13T15:27:00Z,OTHER OFFENSE,FALSE
12009770,2020-03-13T07:10:00Z,OFFENSE INVOLVING CHILDREN,FALSE
12009784,2020-03-14T00:00:00Z,CRIMINAL DAMAGE,FALSE
12009795,2020-03-13T22:04:00Z,ASSAULT,FALSE
12009801,2020-03-14T01:00:00Z,BATTERY,FALSE
12009963,2020-03-14T03:02:00Z,BATTERY,FALSE
12009994,2020-03-13T20:00:00Z,MOTOR VEHICLE THEFT,FALSE
12010007,2020-03-14T00:00:00Z,THEFT,FALSE
12010008,2020-03-13T14:30:00Z,DECEPTIVE PRACTICE,FALSE
12010009,2020-03-14T01:39:00Z,THEFT,FALSE
12010062,2020-03-13T19:45:00Z,BATTERY,FALSE
12010205,2020-03-14T04:30:00Z,THEFT,FALSE
12010209,2020-03-13T21:00:00Z,THEFT,FALSE
12010308,2020-03-13T09:27:00Z,BATTERY,FALSE
12010313,2020-03-14T03:30:00Z,THEFT,FALSE
12010329,2020-03-14T02:55:00Z,CRIMINAL DAMAGE,TRUE
12010352,2020-03-13T05:01:00Z,MOTOR VEHICLE THEFT,FALSE
12010408,2020-03-13T20:30:00Z,THEFT,FALSE
12010411,2020-03-13T12:00:00Z,DECEPTIVE PRACTICE,FALSE
12010428,2020-03-13T21:30:00Z,ASSAULT,FALSE
12010465,2020-03-13T20:00:00Z,THEFT,FALSE
12010468,2020-03-13T21:00:00Z,BATTERY,FALSE
12010504,2020-03-13T22:52:00Z,OTHER OFFENSE,FALSE
12010508,2020-03-13T18:16:00Z,BATTERY,FALSE
12010521,2020-03-13T20:45:00Z,CRIMINAL DAMAGE,FALSE
12010551,2020-03-13T22:30:00Z,BURGLARY,FALSE
12010581,2020-03-13T16:00:00Z,THEFT,FALSE
12010655,2020-03-13T14:00:00Z,MOTOR VEHICLE THEFT,FALSE
12010660,2020-03-13T13:15:00Z,CRIMINAL DAMAGE,FALSE
12010670,2020-03-13T06:00:00Z,THEFT,FALSE
12010680,2020-03-13T17:00:00Z,BATTERY,FALSE
12010691,2020-03-13T15:00:00Z,BATTERY,FALSE
12010693,2020-03-13T21:30:00Z,THEFT,FALSE
12010695,2020-03-13T14:00:00Z,DECEPTIVE PRACTICE,FALSE
12010701,2020-03-13T21:00:00Z,DECEPTIVE PRACTICE,FALSE
12010706,2020-03-14T03:30:00Z,CRIMINAL DAMAGE,FALSE
12010711,2020-03-13T19:00:00Z,THEFT,FALSE
12010727,2020-03-13T19:45:00Z,ASSAULT,FALSE
12010741,2020-03-13T12:00:00Z,BATTERY,FALSE
12010797,2020-03-13T17:00:00Z,THEFT,FALSE
12010804,2020-03-13T14:40:00Z,OTHER OFFENSE,FALSE
12010816,2020-03-13T21:10:00Z,THEFT,FALSE
12010861,2020-03-13T13:30:00Z,THEFT,FALSE
12010893,2020-03-13T21:00:00Z,OTHER OFFENSE,FALSE
12010997,2020-03-13T05:00:00Z,CRIMINAL DAMAGE,FALSE
12011065,2020-03-13T23:00:00Z,DECEPTIVE PRACTICE,FALSE
12011090,2020-03-13T14:00:00Z,THEFT,FALSE
12011170,2020-03-14T02:00:00Z,THEFT,FALSE
12011235,2020-03-14T01:00:00Z,MOTOR VEHICLE THEFT,FALSE
12011341,2020-03-13T18:00:00Z,THEFT,FALSE
12011353,2020-03-13T18:00:00Z,BATTERY,FALSE
12011453,2020-03-14T04:00:00Z,CRIMINAL DAMAGE,FALSE
12011513,2020-03-13T13:30:00Z,BATTERY,FALSE
12011590,2020-03-13T18:30:00Z,THEFT,FALSE
12011603,2020-03-13T22:00:00Z,CRIMINAL DAMAGE,FALSE
12011625,2020-03-13T20:52:00Z,DECEPTIVE PRACTICE,FALSE
12011653,2020-03-14T00:00:00Z,BURGLARY,FALSE
12011751,2020-03-14T01:00:00Z,DECEPTIVE PRACTICE,FALSE
12011791,2020-03-13T15:46:00Z,THEFT,FALSE
12011851,2020-03-13T23:30:00Z,CRIMINAL DAMAGE,FALSE
12011877,2020-03-13T13:00:00Z,THEFT,FALSE
12011880,2020-03-13T19:40:00Z,DECEPTIVE PRACTICE,FALSE
12011885,2020-03-13T16:00:00Z,BATTERY,FALSE
12012237,2020-03-14T04:30:00Z,THEFT,FALSE
12012247,2020-03-14T03:30:00Z,THEFT,FALSE
12012305,2020-03-14T01:00:00Z,CRIMINAL SEXUAL ASSAULT,FALSE
12012372,2020-03-13T19:39:00Z,BATTERY,FALSE
12012532,2020-03-13T18:30:00Z,THEFT,FALSE
12012558,2020-03-13T10:48:00Z,CRIMINAL DAMAGE,FALSE
12012684,2020-03-13T13:00:00Z,ASSAULT,FALSE
12012943,2020-03-14T04:51:00Z,OTHER OFFENSE,FALSE
12013070,2020-01-23T13:00:00Z,THEFT,FALSE
12013094,2020-01-01T13:00:00Z,THEFT,FALSE
12013122,2020-03-05T16:00:00Z,THEFT,FALSE
12013137,2020-03-08T21:00:00Z,BATTERY,FALSE
12013157,2020-03-14T01:00:00Z,DECEPTIVE PRACTICE,FALSE
12013160,2020-03-13T13:00:00Z,THEFT,FALSE
12013161,2020-03-09T18:05:00Z,THEFT,FALSE
12013185,2020-03-10T18:00:00Z,OFFENSE INVOLVING CHILDREN,FALSE
12013200,2020-01-25T06:00:00Z,DECEPTIVE PRACTICE,FALSE
12013238,2020-03-13T15:45:00Z,BATTERY,FALSE
12013259,2020-03-13T22:30:00Z,ASSAULT,FALSE
12013268,2020-03-10T17:00:00Z,MOTOR VEHICLE THEFT,FALSE
12013272,2020-03-11T20:00:00Z,BATTERY,FALSE
12013287,2020-02-09T12:00:00Z,THEFT,FALSE
12013314,2020-02-01T15:00:00Z,DECEPTIVE PRACTICE,FALSE
12013317,2020-03-02T13:40:00Z,THEFT,FALSE
12013320,2020-02-29T06:30:00Z,BATTERY,FALSE
12013326,2020-02-29T06:00:00Z,DECEPTIVE PRACTICE,FALSE
12013329,2020-03-06T19:00:00Z,OTHER OFFENSE,FALSE
12013331,2020-03-08T17:00:00Z,DECEPTIVE PRACTICE,FALSE
12013339,2020-02-10T23:00:00Z,OFFENSE INVOLVING CHILDREN,FALSE
12013362,2020-03-12T22:55:00Z,OFFENSE INVOLVING CHILDREN,FALSE
12013364,2020-03-13T19:35:00Z,SEX OFFENSE,FALSE
12013368,2020-03-12T05:01:00Z,SEX OFFENSE,FALSE
12013370,2020-03-12T17:00:00Z,DECEPTIVE PRACTICE,FALSE
12013377,2020-03-07T18:00:00Z,THEFT,FALSE
12013380,2020-03-11T08:00:00Z,ASSAULT,FALSE
12013389,2020-03-04T21:00:00Z,THEFT,FALSE
12013390,2020-03-13T02:06:00Z,BATTERY,FALSE
12013396,2020-02-29T20:00:00Z,DECEPTIVE PRACTICE,FALSE
12013417,2020-02-16T19:00:00Z,ASSAULT,FALSE
12013419,2020-03-08T23:00:00Z,THEFT,FALSE
12013437,2020-02-22T16:44:00Z,DECEPTIVE PRACTICE,FALSE
12013445,2020-03-13T21:00:00Z,ASSAULT,FALSE
12013455,2020-03-11T19:30:00Z,THEFT,FALSE
12013466,2020-03-12T22:30:00Z,BATTERY,FALSE
12013485,2020-03-11T15:59:00Z,BATTERY,FALSE
12013488,2020-03-14T03:58:00Z,THEFT,FALSE
12013490,2020-03-13T22:00:00Z,THEFT,FALSE
12013493,2020-03-08T08:00:00Z,THEFT,FALSE
12013495,2020-03-13T13:30:00Z,THEFT,FALSE
12013498,2020-03-13T15:30:00Z,THEFT,FALSE
12013501,2020-03-01T03:20:00Z,DECEPTIVE PRACTICE,FALSE
12013517,2020-02-26T13:58:00Z,DECEPTIVE PRACTICE,FALSE
12013521,2020-03-12T03:00:00Z,THEFT,FALSE
12013530,2020-02-03T23:30:00Z,BATTERY,FALSE
12013573,2020-03-06T03:00:00Z,DECEPTIVE PRACTICE,FALSE
12013581,2020-01-01T18:00:00Z,THEFT,FALSE
12013627,2020-03-10T20:00:00Z,SEX OFFENSE,FALSE
12013665,2020-03-01T18:00:00Z,BATTERY,FALSE
12013755,2020-03-11T22:50:00Z,DECEPTIVE PRACTICE,FALSE
12013784,2020-02-26T15:00:00Z,DECEPTIVE PRACTICE,FALSE
12013791,2020-03-07T14:30:00Z,CRIMINAL SEXUAL ASSAULT,FALSE
12013804,2020-03-13T16:00:00Z,LIQUOR LAW VIOLATION,TRUE
24990,2020-03-13T13:36:00Z,HOMICIDE,FALSE
11959477,2020-01-22T08:00:00Z,CRIMINAL SEXUAL ASSAULT,FALSE
12008485,2020-03-14T05:00:00Z,BATTERY,TRUE
12008494,2020-03-14T05:24:00Z,CRIMINAL DAMAGE,FALSE
12008498,2020-03-14T06:04:00Z,BATTERY,FALSE
12008500,2020-03-14T06:09:00Z,WEAPONS VIOLATION,FALSE
12008505,2020-03-14T05:30:00Z,CRIMINAL TRESPASS,TRUE
12008506,2020-03-14T06:31:00Z,WEAPONS VIOLATION,FALSE
12008510,2020-03-14T06:22:00Z,BATTERY,TRUE
12008513,2020-03-14T05:25:00Z,ASSAULT,FALSE
12008523,2020-03-14T05:56:00Z,CRIMINAL TRESPASS,FALSE
12008530,2020-03-14T07:08:00Z,THEFT,FALSE
12008532,2020-03-14T05:02:00Z,WEAPONS VIOLATION,TRUE
12008537,2020-03-14T06:42:00Z,CRIMINAL DAMAGE,TRUE
12008540,2020-03-14T07:02:00Z,BATTERY,FALSE
12008546,2020-03-14T05:45:00Z,NARCOTICS,TRUE
12008551,2020-03-14T06:25:00Z,BATTERY,TRUE
12008553,2020-03-14T07:00:00Z,BATTERY,FALSE
12008557,2020-03-14T07:28:00Z,ASSAULT,TRUE
12008558,2020-03-14T07:30:00Z,BATTERY,FALSE
12008559,2020-03-14T06:10:00Z,ASSAULT,TRUE
12008560,2020-03-14T07:26:00Z,BATTERY,FALSE
12008561,2020-03-14T06:15:00Z,BATTERY,FALSE
12008562,2020-03-14T07:00:00Z,BATTERY,TRUE
12008563,2020-03-14T08:20:00Z,BATTERY,FALSE
12008565,2020-03-14T07:15:00Z,BATTERY,TRUE
12008566,2020-03-14T08:10:00Z,WEAPONS VIOLATION,FALSE
12008568,2020-03-14T09:02:00Z,WEAPONS VIOLATION,FALSE
12008569,2020-03-14T07:42:00Z,BATTERY,TRUE
12008574,2020-03-14T07:15:00Z,CRIMINAL DAMAGE,TRUE
12008576,2020-03-14T06:00:00Z,BATTERY,TRUE
12008577,2020-03-14T08:35:00Z,BATTERY,TRUE
12008578,2020-03-14T08:12:00Z,ASSAULT,FALSE
12008579,2020-03-14T07:58:00Z,WEAPONS VIOLATION,FALSE
12008581,2020-03-14T05:00:00Z,MOTOR VEHICLE THEFT,FALSE
12008582,2020-03-14T05:25:00Z,CRIMINAL TRESPASS,TRUE
12008583,2020-03-14T07:20:00Z,ASSAULT,FALSE
12008584,2020-03-14T09:00:00Z,CRIMINAL DAMAGE,FALSE
12008587,2020-03-14T08:40:00Z,STALKING,FALSE
12008588,2020-03-14T08:47:00Z,CRIMINAL DAMAGE,FALSE
12008589,2020-03-14T06:26:00Z,BATTERY,TRUE
12008590,2020-03-14T07:00:00Z,ROBBERY,FALSE
12008594,2020-03-14T08:29:00Z,BATTERY,FALSE
12008595,2020-03-14T07:25:00Z,BATTERY,FALSE
12008599,2020-03-14T08:30:00Z,ROBBERY,FALSE
12008600,2020-03-14T07:03:00Z,NARCOTICS,TRUE
12008601,2020-03-14T05:27:00Z,ASSAULT,FALSE
12008604,2020-03-14T08:36:00Z,BATTERY,TRUE
12008605,2020-03-14T09:30:00Z,ASSAULT,TRUE
12008606,2020-03-14T09:32:00Z,BATTERY,TRUE
12008610,2020-03-14T09:15:00Z,BATTERY,TRUE
12008613,2020-03-14T09:30:00Z,CRIMINAL SEXUAL ASSAULT,FALSE
12008618,2020-03-14T07:10:00Z,CRIMINAL SEXUAL ASSAULT,TRUE
12008622,2020-03-14T10:42:00Z,BATTERY,FALSE
12008623,2020-03-14T06:00:00Z,CRIMINAL SEXUAL ASSAULT,FALSE
12008629,2020-03-14T08:30:00Z,MOTOR VEHICLE THEFT,FALSE
12008631,2020-03-14T08:00:00Z,BATTERY,FALSE
12008633,2020-03-14T10:30:00Z,OTHER OFFENSE,FALSE
12008634,2020-03-14T08:40:00Z,BATTERY,FALSE
12008636,2020-03-14T08:29:00Z,CRIMINAL DAMAGE,FALSE
12008638,2020-03-14T05:30:00Z,CRIMINAL DAMAGE,FALSE
12008639,2020-03-14T09:30:00Z,CRIMINAL DAMAGE,FALSE
12008640,2020-03-14T11:03:00Z,MOTOR VEHICLE THEFT,FALSE
12008642,2020-03-14T09:30:00Z,BATTERY,FALSE
12008643,2020-03-14T08:19:00Z,WEAPONS VIOLATION,TRUE
12008644,2020-03-14T08:10:00Z,WEAPONS VIOLATION,TRUE
12008648,2020-03-14T10:09:00Z,BATTERY,TRUE
12008651,2020-03-14T08:34:00Z,BATTERY,TRUE
12008655,2020-03-14T07:50:00Z,WEAPONS VIOLATION,FALSE
12008660,2020-03-14T11:50:00Z,BATTERY,FALSE
12008661,2020-03-14T12:20:00Z,BATTERY,FALSE
12008663,2020-03-14T12:06:00Z,BURGLARY,FALSE
12008664,2020-03-14T08:00:00Z,CRIMINAL DAMAGE,FALSE
12008669,2020-03-14T11:58:00Z,CRIMINAL DAMAGE,FALSE
12008676,2020-03-14T10:17:00Z,THEFT,TRUE
12008688,2020-03-14T13:00:00Z,THEFT,FALSE
12008692,2020-03-14T11:30:00Z,THEFT,FALSE
12008693,2020-03-14T13:00:00Z,CRIMINAL DAMAGE,FALSE
12008694,2020-03-14T09:04:00Z,WEAPONS VIOLATION,TRUE
12008695,2020-03-14T14:15:00Z,THEFT,FALSE
12008700,2020-03-14T14:00:00Z,BATTERY,FALSE
12008702,2020-03-14T06:44:00Z,OTHER OFFENSE,FALSE
12008707,2020-03-14T06:40:00Z,BATTERY,FALSE
12008709,2020-03-14T14:10:00Z,ASSAULT,FALSE
12008712,2020-03-14T14:20:00Z,NARCOTICS,TRUE
12008715,2020-03-14T12:55:00Z,ASSAULT,FALSE
12008720,2020-03-14T14:50:00Z,THEFT,FALSE
12008721,2020-03-14T14:45:00Z,CRIMINAL DAMAGE,FALSE
12008723,2020-03-14T05:30:00Z,MOTOR VEHICLE THEFT,FALSE
12008724,2020-03-14T14:35:00Z,NARCOTICS,TRUE
12008725,2020-03-14T08:30:00Z,BATTERY,TRUE
12008733,2020-03-14T14:34:00Z,NARCOTICS,TRUE
12008734,2020-03-14T14:00:00Z,ASSAULT,FALSE
12008736,2020-03-14T08:00:00Z,THEFT,FALSE
12008738,2020-03-14T10:38:00Z,THEFT,FALSE
12008740,2020-03-14T11:00:00Z,CRIMINAL SEXUAL ASSAULT,FALSE
12008741,2020-03-14T15:39:00Z,NARCOTICS,TRUE
12008746,2020-03-14T07:00:00Z,MOTOR VEHICLE THEFT,FALSE
12008750,2020-03-14T14:00:00Z,OTHER OFFENSE,FALSE
12008752,2020-03-14T15:35:00Z,CRIMINAL DAMAGE,FALSE
12008754,2020-03-14T14:00:00Z,CRIMINAL DAMAGE,FALSE
12008758,2020-03-14T06:00:00Z,CRIMINAL DAMAGE,FALSE
12008759,2020-03-14T10:00:00Z,MOTOR VEHICLE THEFT,FALSE
12008765,2020-03-14T15:00:00Z,BATTERY,FALSE
12008766,2020-03-14T15:00:00Z,BATTERY,FALSE
12008768,2020-03-14T14:55:00Z,NARCOTICS,TRUE
12008775,2020-03-14T13:23:00Z,BATTERY,TRUE
12008776,2020-03-14T11:40:00Z,PUBLIC PEACE VIOLATION,FALSE
12008779,2020-03-14T13:00:00Z,OTHER OFFENSE,FALSE
12008781,2020-03-14T16:00:00Z,BATTERY,FALSE
12008782,2020-03-14T16:10:00Z,CRIMINAL TRESPASS,TRUE
12008790,2020-03-14T15:30:00Z,THEFT,FALSE
12008792,2020-03-14T15:00:00Z,SEX OFFENSE,TRUE
12008796,2020-03-14T15:33:00Z,CRIMINAL TRESPASS,TRUE
12008801,2020-03-14T09:00:00Z,CRIMINAL DAMAGE,FALSE
12008803,2020-03-14T09:00:00Z,CRIMINAL DAMAGE,FALSE
12008804,2020-03-14T09:00:00Z,CRIMINAL DAMAGE,FALSE
12008806,2020-03-14T09:00:00Z,CRIMINAL DAMAGE,FALSE
12008810,2020-03-14T17:10:00Z,ASSAULT,FALSE
12008811,2020-03-14T10:00:00Z,BURGLARY,FALSE
12008814,2020-03-14T16:00:00Z,ASSAULT,FALSE
12008816,2020-03-14T15:40:00Z,BATTERY,TRUE
12008819,2020-03-14T15:26:00Z,BATTERY,TRUE
12008820,2020-03-14T14:41:00Z,ROBBERY,FALSE
12008821,2020-03-14T17:30:00Z,CRIMINAL DAMAGE,FALSE
12008824,2020-03-14T12:25:00Z,THEFT,FALSE
12008825,2020-03-14T16:50:00Z,NARCOTICS,TRUE
12008829,2020-03-14T16:54:00Z,NARCOTICS,TRUE
12008830,2020-03-14T17:05:00Z,BATTERY,FALSE
12008835,2020-03-14T16:40:00Z,THEFT,FALSE
12008837,2020-03-14T16:00:00Z,THEFT,FALSE
